room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
2483196,12703904,Private room,Brooklyn,Bushwick,0,,2,1.0,67.0,1,40.698931,-73.920541,2014-09-01 04:03:16.426
2483267,7139159,Private room,Brooklyn,Williamsburg,4,5.0,1,1.0,67.0,2,40.718885,-73.963358,2014-08-31 21:32:09.709
2483409,12234879,Private room,Manhattan,Chelsea,8,4.5,2,1.0,78.0,1,40.748478,-73.990398,2014-09-01 02:37:58.510
2483543,12707182,Private room,Brooklyn,Bushwick,0,,1,1.0,56.0,1,40.69772,-73.92503,2014-08-31 22:10:32.414
2483551,12706129,Private room,Brooklyn,Williamsburg,3,5.0,2,1.0,78.0,2,40.709069,-73.943865,2014-08-31 22:31:11.821
2483651,10154525,Entire home/apt,Manhattan,Gramercy,0,,5,2.0,223.0,1,40.733551,-73.985343,2014-09-01 18:44:51.584
2483808,504954,Private room,Manhattan,Tribeca,3,5.0,2,1.0,112.0,2,40.71858,-74.009758,2014-08-31 22:33:36.358
2483865,12708825,Shared room,Queens,Ditmars Steinway,0,,2,1.0,168.0,1,40.767292,-73.889983,2014-09-01 17:17:47.659
2483937,2766794,Entire home/apt,Manhattan,West Village,6,5.0,4,1.0,196.0,2,40.734415,-74.000737,2014-09-01 19:48:58.236
2483978,5863689,Private room,Manhattan,East Village,2,5.0,2,1.0,196.0,1,40.723076,-73.981783,2014-08-31 14:42:03.490
2484114,12711077,Private room,Brooklyn,Williamsburg,0,,1,1.0,73.0,1,40.711042,-73.964646,2014-09-01 00:27:54.027
2484125,12711163,Private room,Brooklyn,Williamsburg,0,,2,1.0,97.0,3,40.715384,-73.961058,2014-09-01 00:51:40.161
2485774,12146974,Entire home/apt,Brooklyn,Greenpoint,25,4.5,4,1.0,151.0,2,40.721437,-73.939967,2014-09-01 12:34:47.235
2486841,3195775,Private room,Brooklyn,Greenpoint,1,,2,1.0,84.0,4,40.726805,-73.946438,2014-08-31 21:11:05.090
2487072,12727042,Entire home/apt,Manhattan,Upper East Side,5,4.5,2,1.0,179.0,1,40.768822,-73.9575,2014-09-01 13:08:21.182
2487073,6194434,Private room,Manhattan,Financial District,4,4.5,2,1.0,202.0,1,40.709333,-74.003809,2014-08-31 16:12:26.915
2487464,12234879,Shared room,Manhattan,Chelsea,10,4.0,1,1.0,62.0,1,40.747146,-73.989659,2014-09-01 17:50:01.972
2487728,12027073,Private room,Brooklyn,Park Slope,10,5.0,1,1.0,90.0,1,40.669428,-73.985173,2014-09-01 01:30:29.672
2487730,11360224,Entire home/apt,Manhattan,Greenwich Village,2,4.5,2,1.0,223.0,1,40.732898,-73.996301,2014-09-01 18:10:39.430
