room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
433823,2155984,Entire home/apt,Manhattan,Hell's Kitchen,62,4.5,4,2.0,270.0,3,40.761549,-73.994829,2014-10-19 00:29:55.989
433914,1906804,Entire home/apt,Brooklyn,East New York,19,4.5,4,1.0,93.0,3,40.674553,-73.880124,2014-10-19 17:10:51.868
433928,290312,Entire home/apt,Manhattan,Upper West Side,14,4.5,4,1.0,173.0,3,40.783136,-73.982257,2014-10-18 10:16:43.147
434792,2117078,Entire home/apt,Brooklyn,Gowanus,36,4.5,3,1.0,160.0,3,40.674805,-73.986313,2014-10-18 19:10:59.376
434985,2160785,Entire home/apt,Brooklyn,Fort Greene,17,5.0,2,1.0,191.0,2,40.693033,-73.970903,2014-10-18 13:26:18.549
435049,2161129,Private room,Queens,Richmond Hill,58,5.0,2,1.0,68.0,1,40.700614,-73.81778,2014-10-18 19:16:22.913
435087,1964249,Entire home/apt,Manhattan,Nolita,71,5.0,4,1.0,139.0,2,40.72081,-73.994055,2014-10-18 22:55:05.848
435579,2140949,Private room,Brooklyn,Bushwick,1,4.0,2,1.0,114.0,2,40.693292,-73.906558,2014-10-18 20:56:33.429
435946,2165711,Entire home/apt,Manhattan,Battery Park City,25,5.0,4,0.0,244.0,7,40.710228,-74.015282,2014-10-19 15:36:21.949
436619,2168468,Private room,Manhattan,East Village,20,4.5,2,1.0,156.0,2,40.72507,-73.988614,2014-10-18 22:31:26.966
436745,2169153,Private room,Queens,Sunnyside,0,,4,1.0,99.0,2,40.744499,-73.917871,2014-10-18 10:21:56.828
436824,200243,Private room,Manhattan,Harlem,0,,2,1.0,64.0,1,40.827258,-73.944404,2014-10-18 17:46:00.342
436902,327489,Entire home/apt,Brooklyn,Fort Greene,15,4.5,8,4.0,459.0,4,40.6904,-73.973712,2014-10-19 09:39:54.833
